original_block_index,original_name,normalized_name,canonical_name,system,subsystem,anatomical_region,structure_type,laterality,piece_number,temporal_phase,hierarchy_path,classification_confidence,classification_rule,source_file,review_action,review_confidence,review_reason,example_source_file,example_original_block_index,first_seen_run_id,notes
,musc553,skeletal_muscle,skeletal_muscle,musculoskeletal,skeletal_muscle,unspecified,muscle,unspecified,553,static,09_Musculoskeletal/Skeletal_Muscle,manual,ai_review:numeric_muscle_from_muscle_file,,corrected,high,musc numeric label should remain skeletal muscle; vertebral-column rule collision routed it to skeleton.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_muscle.raw,711,260602,
,musc571,skeletal_muscle,skeletal_muscle,musculoskeletal,skeletal_muscle,unspecified,muscle,unspecified,571,static,09_Musculoskeletal/Skeletal_Muscle,manual,ai_review:numeric_muscle_from_muscle_file,,corrected,high,musc numeric label should remain skeletal muscle; vertebral-column rule collision routed it to skeleton.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_muscle.raw,715,260602,
,musc572,skeletal_muscle,skeletal_muscle,musculoskeletal,skeletal_muscle,unspecified,muscle,unspecified,572,static,09_Musculoskeletal/Skeletal_Muscle,manual,ai_review:numeric_muscle_from_muscle_file,,corrected,high,musc numeric label should remain skeletal muscle; vertebral-column rule collision routed it to skeleton.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_muscle.raw,716,260602,
,leg_left,leg,leg,integumentary,skin,lower_limb,skin,left,,static,11_Integumentary/Skin,manual,ai_review:leg_skin,,corrected,high,Leg body-surface label is lower-limb skin and should not be routed to skeletal muscle.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_body.raw,20,260602,
,leg_right,leg,leg,integumentary,skin,lower_limb,skin,right,,static,11_Integumentary/Skin,manual,ai_review:leg_skin,,corrected,high,Leg body-surface label is lower-limb skin and should not be routed to skeletal muscle.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_body.raw,27,260602,
,r_medulla,renal_medulla,renal_medulla,urinary,kidneys/renal_medulla,abdomen,tissue,right,,static,05_Urinary/Kidneys/Renal_Medulla,manual,ai_review:renal_medulla,,corrected,high,Right medulla labels appear in the kidney/ureter/renal-pelvis cluster and represent renal medulla rather than brainstem medulla.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,1074,260602,
,l_medulla,renal_medulla,renal_medulla,urinary,kidneys/renal_medulla,abdomen,tissue,left,,static,05_Urinary/Kidneys/Renal_Medulla,manual,ai_review:renal_medulla,,corrected,high,Left medulla labels appear in the kidney/ureter/renal-pelvis cluster and represent renal medulla rather than brainstem medulla.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,1084,260602,
,posterior_inferior_cerebellar_right,posterior_inferior_cerebellar_artery,posterior_inferior_cerebellar_artery,cardiovascular,cerebrovascular/arteries,head_and_neck,artery,right,,static,01_Cardiovascular/Cerebrovascular/Arteries,manual,ai_review:cerebellar_arteries,,corrected,high,Posterior inferior cerebellar label is a cerebellar artery in the cerebrovascular circulation and should not be routed to cerebellum tissue.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,906,260602,
,anterior_inferior_cerebellar_left,anterior_inferior_cerebellar_artery,anterior_inferior_cerebellar_artery,cardiovascular,cerebrovascular/arteries,head_and_neck,artery,left,,static,01_Cardiovascular/Cerebrovascular/Arteries,manual,ai_review:cerebellar_arteries,,corrected,high,Anterior inferior cerebellar label is a cerebellar artery in the cerebrovascular circulation and should not be routed to cerebellum tissue.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,907,260602,
,anterior_inferior_cerebellar_right,anterior_inferior_cerebellar_artery,anterior_inferior_cerebellar_artery,cardiovascular,cerebrovascular/arteries,head_and_neck,artery,right,,static,01_Cardiovascular/Cerebrovascular/Arteries,manual,ai_review:cerebellar_arteries,,corrected,high,Anterior inferior cerebellar label is a cerebellar artery in the cerebrovascular circulation and should not be routed to cerebellum tissue.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,908,260602,
,superior_cerebellar_left,superior_cerebellar_artery,superior_cerebellar_artery,cardiovascular,cerebrovascular/arteries,head_and_neck,artery,left,,static,01_Cardiovascular/Cerebrovascular/Arteries,manual,ai_review:cerebellar_arteries,,corrected,high,Superior cerebellar label is a cerebellar artery in the cerebrovascular circulation and should not be routed to cerebellum tissue.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,909,260602,
,superior_cerebellar_right,superior_cerebellar_artery,superior_cerebellar_artery,cardiovascular,cerebrovascular/arteries,head_and_neck,artery,right,,static,01_Cardiovascular/Cerebrovascular/Arteries,manual,ai_review:cerebellar_arteries,,corrected,high,Superior cerebellar label is a cerebellar artery in the cerebrovascular circulation and should not be routed to cerebellum tissue.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,910,260602,
,bladder,bladder,urinary_bladder,urinary,urinary_bladder,pelvis,organ,unspecified,,static,05_Urinary/Urinary_Bladder,manual,ai_review:urinary_bladder,,corrected,high,Bladder is urinary bladder and should not be caught by coronary artery pattern.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,1154,260602,
,gall_bladder,gall_bladder,gall_bladder,digestive,biliary_system,abdomen,organ,unspecified,,static,04_Digestive/Biliary_System,manual,ai_review:gall_bladder_biliary_system,,corrected,high,Gall bladder is a biliary digestive organ and should not be caught by coronary artery pattern.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,1069,260602,
,Lateral_ventricle_left,lateral_ventricle,lateral_ventricle,nervous,ventricular_system,head_and_neck,fluid,left,,static,02_Nervous/Ventricular_System,manual,ai_review:brain_ventricles,,corrected,high,Lateral ventricles are CSF spaces in the brain ventricular system rather than cardiac heart chambers.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,873,260602,
,Lateral_ventricle_right,lateral_ventricle,lateral_ventricle,nervous,ventricular_system,head_and_neck,fluid,right,,static,02_Nervous/Ventricular_System,manual,ai_review:brain_ventricles,,corrected,high,Lateral ventricles are CSF spaces in the brain ventricular system rather than cardiac heart chambers.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,875,260602,
,Third_ventricle,third_ventricle,third_ventricle,nervous,ventricular_system,head_and_neck,fluid,unspecified,,static,02_Nervous/Ventricular_System,manual,ai_review:brain_ventricles,,corrected,high,Third ventricle is a CSF space in the brain ventricular system rather than a heart chamber.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,877,260602,
,Fourth_ventricle,fourth_ventricle,fourth_ventricle,nervous,ventricular_system,head_and_neck,fluid,unspecified,,static,02_Nervous/Ventricular_System,manual,ai_review:brain_ventricles,,corrected,high,Fourth ventricle is a CSF space in the brain ventricular system rather than a heart chamber.,/Users/aghorban/code/databases/XCAT/binraws/260602/260602_1_organs.raw,879,260602,
,diastole_pericardium,diastole_pericardium,pericardium,cardiovascular,heart/pericardium,thorax,heart,,,diastole,01_Cardiovascular/Heart/Pericardium,high,anatomy_hierarchy:diastole_pericardium,,,corrected,high,Mapped diastole_pericardium to explicit heart-and-pericardium subregion,,,,
,dias_pericardium,dias_pericardium,pericardium,cardiovascular,heart/pericardium,thorax,heart,,,diastole,01_Cardiovascular/Heart/Pericardium,high,anatomy_hierarchy:dias_pericardium,,,corrected,high,Mapped dias_pericardium to explicit heart-and-pericardium subregion,,,,
,diastole_aorta,diastole_aorta,aorta,cardiovascular,heart/aorta,thorax,artery,,,diastole,01_Cardiovascular/Heart/Aorta,high,anatomy_hierarchy:diastole_aorta,,,corrected,high,Mapped diastole_aorta to explicit heart-and-pericardium subregion,,,,
,dias_aorta,dias_aorta,aorta,cardiovascular,heart/aorta,thorax,artery,,,diastole,01_Cardiovascular/Heart/Aorta,high,anatomy_hierarchy:dias_aorta,,,corrected,high,Mapped dias_aorta to explicit heart-and-pericardium subregion,,,,
,diastole_inf_vc,diastole_inf_vc,inferior_vena_cava,cardiovascular,heart/inferior_vena_cava,thorax,vein,,,diastole,01_Cardiovascular/Heart/Inferior_Vena_Cava,high,anatomy_hierarchy:diastole_inferior_vena_cava,,,corrected,high,Mapped diastole_inf_vc to explicit heart-and-pericardium subregion,,,,
,dias_inf_vc,dias_inf_vc,inferior_vena_cava,cardiovascular,heart/inferior_vena_cava,thorax,vein,,,diastole,01_Cardiovascular/Heart/Inferior_Vena_Cava,high,anatomy_hierarchy:dias_inferior_vena_cava,,,corrected,high,Mapped dias_inf_vc to explicit heart-and-pericardium subregion,,,,
,diastole_sup_vc,diastole_sup_vc,superior_vena_cava,cardiovascular,heart/superior_vena_cava,thorax,vein,,,diastole,01_Cardiovascular/Heart/Superior_Vena_Cava,high,anatomy_hierarchy:diastole_superior_vena_cava,,,corrected,high,Mapped diastole_sup_vc to explicit heart-and-pericardium subregion,,,,
,dias_sup_vc,dias_sup_vc,superior_vena_cava,cardiovascular,heart/superior_vena_cava,thorax,vein,,,diastole,01_Cardiovascular/Heart/Superior_Vena_Cava,high,anatomy_hierarchy:dias_superior_vena_cava,,,corrected,high,Mapped dias_sup_vc to explicit heart-and-pericardium subregion,,,,
,diastole_lam,diastole_lam,left_atrium_myocardium,cardiovascular,heart/left_atrium,thorax,heart,left,,diastole,01_Cardiovascular/Heart/Left_Atrium,high,anatomy_hierarchy:diastole_left_atrium_myocardium,,,corrected,high,Mapped diastole_lam to explicit heart-and-pericardium subregion,,,,
,dias_lam,dias_lam,left_atrium_myocardium,cardiovascular,heart/left_atrium,thorax,heart,left,,diastole,01_Cardiovascular/Heart/Left_Atrium,high,anatomy_hierarchy:dias_left_atrium_myocardium,,,corrected,high,Mapped dias_lam to explicit heart-and-pericardium subregion,,,,
,diastole_left_atrium,diastole_left_atrium,left_atrium,cardiovascular,heart/left_atrium,thorax,heart,left,,diastole,01_Cardiovascular/Heart/Left_Atrium,high,anatomy_hierarchy:diastole_left_atrium,,,corrected,high,Mapped diastole_left_atrium to explicit heart-and-pericardium subregion,,,,
,dias_left_atrium,dias_left_atrium,left_atrium,cardiovascular,heart/left_atrium,thorax,heart,left,,diastole,01_Cardiovascular/Heart/Left_Atrium,high,anatomy_hierarchy:dias_left_atrium,,,corrected,high,Mapped dias_left_atrium to explicit heart-and-pericardium subregion,,,,
,diastole_left_ventricle_000,diastole_left_ventricle_000,left_ventricle,cardiovascular,heart/left_ventricle,thorax,heart,left,000,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:diastole_left_ventricle_fragments,,,corrected,high,Mapped diastole_left_ventricle_000 to explicit heart-and-pericardium subregion,,,,
,dias_lv_0,dias_lv_0,left_ventricle,cardiovascular,heart/left_ventricle,thorax,heart,left,0,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:dias_left_ventricle_fragments,,,corrected,high,Mapped dias_lv_0 to explicit heart-and-pericardium subregion,,,,
,diastole_left_ventricle_001,diastole_left_ventricle_001,left_ventricle,cardiovascular,heart/left_ventricle,thorax,heart,left,001,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:diastole_left_ventricle_fragments,,,corrected,high,Mapped diastole_left_ventricle_001 to explicit heart-and-pericardium subregion,,,,
,dias_lv_1,dias_lv_1,left_ventricle,cardiovascular,heart/left_ventricle,thorax,heart,left,1,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:dias_left_ventricle_fragments,,,corrected,high,Mapped dias_lv_1 to explicit heart-and-pericardium subregion,,,,
,diastole_left_ventricle_002,diastole_left_ventricle_002,left_ventricle,cardiovascular,heart/left_ventricle,thorax,heart,left,002,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:diastole_left_ventricle_fragments,,,corrected,high,Mapped diastole_left_ventricle_002 to explicit heart-and-pericardium subregion,,,,
,dias_lv_2,dias_lv_2,left_ventricle,cardiovascular,heart/left_ventricle,thorax,heart,left,2,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:dias_left_ventricle_fragments,,,corrected,high,Mapped dias_lv_2 to explicit heart-and-pericardium subregion,,,,
,diastole_left_ventricle_003,diastole_left_ventricle_003,left_ventricle,cardiovascular,heart/left_ventricle,thorax,heart,left,003,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:diastole_left_ventricle_fragments,,,corrected,high,Mapped diastole_left_ventricle_003 to explicit heart-and-pericardium subregion,,,,
,dias_lv_3,dias_lv_3,left_ventricle,cardiovascular,heart/left_ventricle,thorax,heart,left,3,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:dias_left_ventricle_fragments,,,corrected,high,Mapped dias_lv_3 to explicit heart-and-pericardium subregion,,,,
,diastole_left_ventricle_004,diastole_left_ventricle_004,left_ventricle,cardiovascular,heart/left_ventricle,thorax,heart,left,004,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:diastole_left_ventricle_fragments,,,corrected,high,Mapped diastole_left_ventricle_004 to explicit heart-and-pericardium subregion,,,,
,dias_lv_4,dias_lv_4,left_ventricle,cardiovascular,heart/left_ventricle,thorax,heart,left,4,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:dias_left_ventricle_fragments,,,corrected,high,Mapped dias_lv_4 to explicit heart-and-pericardium subregion,,,,
,diastole_lpap_001,diastole_lpap_001,left_papillary_muscle_lower,cardiovascular,heart/left_ventricle,thorax,heart,left,001,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:diastole_left_ventricle_papillary_muscles_lower,,,corrected,high,Mapped diastole_lpap_001 to explicit heart-and-pericardium subregion,,,,
,dias_lpap1,dias_lpap1,left_papillary_muscle_lower,cardiovascular,heart/left_ventricle,thorax,heart,left,1,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:dias_left_ventricle_papillary_muscles_lower,,,corrected,high,Mapped dias_lpap1 to explicit heart-and-pericardium subregion,,,,
,diastole_lpap_002,diastole_lpap_002,left_papillary_muscle_lower,cardiovascular,heart/left_ventricle,thorax,heart,left,002,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:diastole_left_ventricle_papillary_muscles_lower,,,corrected,high,Mapped diastole_lpap_002 to explicit heart-and-pericardium subregion,,,,
,dias_lpap2,dias_lpap2,left_papillary_muscle_lower,cardiovascular,heart/left_ventricle,thorax,heart,left,2,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:dias_left_ventricle_papillary_muscles_lower,,,corrected,high,Mapped dias_lpap2 to explicit heart-and-pericardium subregion,,,,
,diastole_upap,diastole_upap,left_papillary_muscle_upper,cardiovascular,heart/left_ventricle,thorax,heart,left,,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:diastole_left_ventricle_papillary_muscle_upper,,,corrected,high,Mapped diastole_upap to explicit heart-and-pericardium subregion,,,,
,dias_upap,dias_upap,left_papillary_muscle_upper,cardiovascular,heart/left_ventricle,thorax,heart,left,,diastole,01_Cardiovascular/Heart/Left_Ventricle,high,anatomy_hierarchy:dias_left_ventricle_papillary_muscle_upper,,,corrected,high,Mapped dias_upap to explicit heart-and-pericardium subregion,,,,
,diastole_pul_art,diastole_pul_art,pulmonary_artery,cardiovascular,heart/pulmonary_artery,thorax,artery,,,diastole,01_Cardiovascular/Heart/Pulmonary_Artery,high,anatomy_hierarchy:diastole_pulmonary_artery,,,corrected,high,Mapped diastole_pul_art to explicit heart-and-pericardium subregion,,,,
,dias_pul_art,dias_pul_art,pulmonary_artery,cardiovascular,heart/pulmonary_artery,thorax,artery,,,diastole,01_Cardiovascular/Heart/Pulmonary_Artery,high,anatomy_hierarchy:dias_pulmonary_artery,,,corrected,high,Mapped dias_pul_art to explicit heart-and-pericardium subregion,,,,
